method,model,station,family,grouping,group,period,usable,note,fallback_used,applied_grouping,applied_group,wet_threshold_obs_mm,wet_threshold_model_mm,n_obs_wet_cal,n_mod_wet_cal,n_input,n_wet_target,n_delta_clipped_low,n_delta_clipped_high,n_output_capped,output_cap_mm,max_output_mm,obs_dist,obs_aic,obs_ks_d,obs_ks_p,obs_n_params,mod_dist,mod_aic,mod_ks_d,mod_ks_p,mod_n_params
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,06,validation,True,,False,monthly,06,1.0,0.8140400000000001,536,536,420,389,0,0,0,,73.41922892530454,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,07,calibration,True,,False,monthly,07,1.0,0.7136935483870968,582,582,620,582,0,0,0,,38.6,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,07,validation,True,,False,monthly,07,1.0,0.7136935483870968,582,582,434,396,0,0,0,,39.21645749743029,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,08,calibration,True,,False,monthly,08,1.0,0.3496016129032257,601,601,620,601,0,0,0,,48.3,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,08,validation,True,,False,monthly,08,1.0,0.3496016129032257,601,601,434,425,0,0,0,,54.32829577695076,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,09,calibration,True,,False,monthly,09,1.0,0.5289583333333333,575,575,600,575,0,0,0,,47.1,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,09,validation,True,,False,monthly,09,1.0,0.5289583333333333,575,575,420,400,0,0,0,,41.41339898585804,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,10,calibration,True,,False,monthly,10,1.0,0.6008274193548387,513,513,620,513,0,0,0,,35.1,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,10,validation,True,,False,monthly,10,1.0,0.6008274193548387,513,513,434,396,0,0,0,,42.96782329527054,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,11,calibration,True,,False,monthly,11,1.0,1.1966933333333327,256,256,600,256,0,0,0,,40.1,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,11,validation,True,,False,monthly,11,1.0,1.1966933333333327,256,256,420,206,0,0,0,,33.93259027749782,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,12,calibration,True,,False,monthly,12,1.0,1.6578467741935485,75,75,620,75,0,0,0,,33.6,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500005,nonparametric,monthly,12,validation,True,,False,monthly,12,1.0,1.6578467741935485,75,75,434,74,0,0,0,,41.29983133754577,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,01,calibration,True,,False,monthly,01,1.0,2.081161290322582,40,40,620,40,0,0,0,,9.0,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,01,validation,True,,False,monthly,01,1.0,2.081161290322582,40,40,434,35,0,0,0,,26.446027809399904,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,02,calibration,True,,False,monthly,02,1.0,2.1451097345132744,62,62,565,62,0,0,0,,9.6,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,02,validation,True,,False,monthly,02,1.0,2.1451097345132744,62,62,395,43,0,0,0,,8.29371639950678,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,03,calibration,True,,False,monthly,03,1.0,1.5104354838709677,135,135,620,135,0,0,0,,30.1,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,03,validation,True,,False,monthly,03,1.0,1.5104354838709677,135,135,434,114,0,0,0,,43.60074159639599,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,04,calibration,True,,False,monthly,04,1.0,0.9109466666666667,284,284,600,284,0,0,0,,34.2,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,04,validation,True,,False,monthly,04,1.0,0.9109466666666667,284,284,420,241,0,0,0,,12.893844611108914,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,05,calibration,True,,False,monthly,05,1.0,0.306,536,535,620,535,0,0,0,,46.089065420560786,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,05,validation,True,,False,monthly,05,1.0,0.306,536,535,434,371,0,0,0,,25.528265024272972,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,06,calibration,True,,False,monthly,06,1.0,0.7396233333333337,541,541,600,541,0,0,0,,24.3,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,06,validation,True,,False,monthly,06,1.0,0.7396233333333337,541,541,420,394,0,0,0,,66.75984714097122,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,07,calibration,True,,False,monthly,07,1.0,0.6944354838709673,585,585,620,585,0,0,0,,36.3,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,07,validation,True,,False,monthly,07,1.0,0.6944354838709673,585,585,434,398,0,0,0,,36.113805665069556,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,08,calibration,True,,False,monthly,08,1.0,0.33558870967741977,603,603,620,603,0,0,0,,43.4,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,08,validation,True,,False,monthly,08,1.0,0.33558870967741977,603,603,434,425,0,0,0,,48.96906212395074,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,09,calibration,True,,False,monthly,09,1.0,0.41328000000000037,582,582,600,582,0,0,0,,42.8,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,09,validation,True,,False,monthly,09,1.0,0.41328000000000037,582,582,420,403,0,0,0,,36.70562939285929,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,10,calibration,True,,False,monthly,10,1.0,0.5225306451612904,523,523,620,523,0,0,0,,34.1,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,10,validation,True,,False,monthly,10,1.0,0.5225306451612904,523,523,434,400,0,0,0,,40.0598212946562,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,11,calibration,True,,False,monthly,11,1.0,1.1211266666666666,268,268,600,268,0,0,0,,35.3,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,11,validation,True,,False,monthly,11,1.0,1.1211266666666666,268,268,420,216,0,0,0,,30.350319274275254,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,12,calibration,True,,False,monthly,12,1.0,1.632522580645161,81,81,620,81,0,0,0,,29.5,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500006,nonparametric,monthly,12,validation,True,,False,monthly,12,1.0,1.632522580645161,81,81,434,75,0,0,0,,36.00137392290662,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,01,calibration,True,,False,monthly,01,1.0,2.324014516129031,37,37,620,37,0,0,0,,42.6,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,01,validation,True,,False,monthly,01,1.0,2.324014516129031,37,37,434,41,0,0,0,,81.98125000000002,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,02,calibration,True,,False,monthly,02,1.0,2.3100035398230085,63,63,565,63,0,0,0,,22.0,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,02,validation,True,,False,monthly,02,1.0,2.3100035398230085,63,63,395,39,0,0,0,,38.1805164866475,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,03,calibration,True,,False,monthly,03,1.0,1.5951854838709676,115,115,620,115,0,0,0,,41.2,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,03,validation,True,,False,monthly,03,1.0,1.5951854838709676,115,115,434,111,0,0,0,,70.46439471465449,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,04,calibration,True,,False,monthly,04,1.0,0.9584233333333333,254,254,600,254,0,0,0,,38.8,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,04,validation,True,,False,monthly,04,1.0,0.9584233333333333,254,254,420,211,0,0,0,,28.627593184113323,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,05,calibration,True,,False,monthly,05,1.0,0.512,488,486,620,486,0,0,0,,115.44650205761387,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,05,validation,True,,False,monthly,05,1.0,0.512,488,486,434,302,0,0,0,,50.21157476787193,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,06,calibration,True,,False,monthly,06,1.0,0.5904900000000001,498,498,600,498,0,0,0,,22.5,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,06,validation,True,,False,monthly,06,1.0,0.5904900000000001,498,498,420,378,0,0,0,,56.10446162661834,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,07,calibration,True,,False,monthly,07,1.0,0.7301000000000001,527,527,620,527,0,0,0,,30.2,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,07,validation,True,,False,monthly,07,1.0,0.7301000000000001,527,527,434,368,0,0,0,,28.374563538883738,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,08,calibration,True,,False,monthly,08,1.0,0.30892419354838707,573,573,620,573,0,0,0,,30.1,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,08,validation,True,,False,monthly,08,1.0,0.30892419354838707,573,573,434,411,0,0,0,,25.213808537167527,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,09,calibration,True,,False,monthly,09,1.0,0.4340999999999997,555,555,600,555,0,0,0,,37.0,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,09,validation,True,,False,monthly,09,1.0,0.4340999999999997,555,555,420,393,0,0,0,,37.08594077713233,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,10,calibration,True,,False,monthly,10,1.0,0.5003661290322581,489,489,620,489,0,0,0,,146.5,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,10,validation,True,,False,monthly,10,1.0,0.5003661290322581,489,489,434,388,0,0,0,,87.78945158358528,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,11,calibration,True,,False,monthly,11,1.0,1.2928333333333333,220,220,600,220,0,0,0,,118.3,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,11,validation,True,,False,monthly,11,1.0,1.2928333333333333,220,220,420,194,0,0,0,,85.15313531353145,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,12,calibration,True,,False,monthly,12,1.0,2.0235967741935488,55,55,620,55,0,0,0,,18.9,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500007,nonparametric,monthly,12,validation,True,,False,monthly,12,1.0,2.0235967741935488,55,55,434,49,0,0,0,,46.74405687024446,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,01,calibration,True,,False,monthly,01,1.0,2.1401645161290324,51,51,620,51,0,0,0,,6.2,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,01,validation,True,,False,monthly,01,1.0,2.1401645161290324,51,51,434,52,0,0,0,,11.931543427230048,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,02,calibration,True,,False,monthly,02,1.0,2.259116814159292,66,66,565,66,0,0,0,,12.7,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,02,validation,True,,False,monthly,02,1.0,2.259116814159292,66,66,395,44,0,0,0,,20.9423812513078,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,03,calibration,True,,False,monthly,03,1.0,1.4644709677419354,146,146,620,146,0,0,0,,25.1,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,03,validation,True,,False,monthly,03,1.0,1.4644709677419354,146,146,434,131,0,0,0,,42.02383379428141,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,04,calibration,True,,False,monthly,04,1.0,0.7325383333333333,323,323,600,323,0,0,0,,23.8,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,04,validation,True,,False,monthly,04,1.0,0.7325383333333333,323,323,420,264,0,0,0,,17.08741079737405,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,05,calibration,True,,False,monthly,05,1.0,0.25971451612903235,561,561,620,561,0,0,0,,68.0,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,05,validation,True,,False,monthly,05,1.0,0.25971451612903235,561,561,434,370,0,0,0,,30.97124417173178,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,06,calibration,True,,False,monthly,06,1.0,0.2608599999999999,558,558,600,558,0,0,0,,29.7,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,06,validation,True,,False,monthly,06,1.0,0.2608599999999999,558,558,420,405,0,0,0,,54.28362848896475,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,07,calibration,True,,False,monthly,07,1.0,0.30063225806451604,601,601,620,601,0,0,0,,21.7,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,07,validation,True,,False,monthly,07,1.0,0.30063225806451604,601,601,434,415,0,0,0,,20.450298604364555,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,08,calibration,True,,False,monthly,08,1.0,0.1334677419354836,610,610,620,610,0,0,0,,30.6,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,08,validation,True,,False,monthly,08,1.0,0.1334677419354836,610,610,434,427,0,0,0,,25.22374398693235,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,09,calibration,True,,False,monthly,09,1.0,0.08988500000000006,597,597,600,597,0,0,0,,30.2,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,09,validation,True,,False,monthly,09,1.0,0.08988500000000006,597,597,420,414,0,0,0,,32.54950188809357,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,10,calibration,True,,False,monthly,10,1.0,0.28639032258064495,557,557,620,557,0,0,0,,47.9,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,10,validation,True,,False,monthly,10,1.0,0.28639032258064495,557,557,434,406,0,0,0,,31.52620874470431,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,11,calibration,True,,False,monthly,11,1.0,0.738,338,336,600,336,0,0,0,,43.56279761904744,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,11,validation,True,,False,monthly,11,1.0,0.738,338,336,420,287,0,0,0,,27.587473505077032,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,12,calibration,True,,False,monthly,12,1.0,1.3424225806451613,147,147,620,147,0,0,0,,11.1,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500008,nonparametric,monthly,12,validation,True,,False,monthly,12,1.0,1.3424225806451613,147,147,434,124,0,0,0,,27.32912454007217,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,01,calibration,True,,False,monthly,01,1.0,2.2398451612903236,44,44,620,44,0,0,0,,16.7,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,01,validation,True,,False,monthly,01,1.0,2.2398451612903236,44,44,434,45,0,0,0,,32.138189553990614,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,02,calibration,True,,False,monthly,02,1.0,2.3100035398230085,63,63,565,63,0,0,0,,16.0,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,02,validation,True,,False,monthly,02,1.0,2.3100035398230085,63,63,395,39,0,0,0,,24.02552386872849,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,03,calibration,True,,False,monthly,03,1.0,1.5422096774193548,130,130,620,130,0,0,0,,17.7,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,03,validation,True,,False,monthly,03,1.0,1.5422096774193548,130,130,434,118,0,0,0,,32.05488769568789,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,04,calibration,True,,False,monthly,04,1.0,0.8084950000000001,297,297,600,297,0,0,0,,25.1,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,04,validation,True,,False,monthly,04,1.0,0.8084950000000001,297,297,420,251,0,0,0,,18.390481055684514,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,05,calibration,True,,False,monthly,05,1.0,0.329,541,539,620,539,0,0,0,,48.791836734693995,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,05,validation,True,,False,monthly,05,1.0,0.329,541,539,434,347,0,0,0,,32.44298139184207,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,06,calibration,True,,False,monthly,06,1.0,0.3069116666666667,547,547,600,547,0,0,0,,22.8,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,06,validation,True,,False,monthly,06,1.0,0.3069116666666667,547,547,420,402,0,0,0,,59.080718068168245,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,07,calibration,True,,False,monthly,07,1.0,0.3559096774193548,592,592,620,592,0,0,0,,43.4,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,07,validation,True,,False,monthly,07,1.0,0.3559096774193548,592,592,434,411,0,0,0,,38.42396707895875,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,08,calibration,True,,False,monthly,08,1.0,0.18367096774193578,603,603,620,603,0,0,0,,40.2,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,08,validation,True,,False,monthly,08,1.0,0.18367096774193578,603,603,434,422,0,0,0,,32.69432901296188,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,09,calibration,True,,False,monthly,09,1.0,0.20095666666666662,587,587,600,587,0,0,0,,31.5,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,09,validation,True,,False,monthly,09,1.0,0.20095666666666662,587,587,420,407,0,0,0,,34.03613967851618,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,10,calibration,True,,False,monthly,10,1.0,0.3777258064516129,535,535,620,535,0,0,0,,39.9,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,10,validation,True,,False,monthly,10,1.0,0.3777258064516129,535,535,434,395,0,0,0,,27.7187241857648,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,11,calibration,True,,False,monthly,11,1.0,0.9164183333333334,293,293,600,293,0,0,0,,25.4,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,11,validation,True,,False,monthly,11,1.0,0.9164183333333334,293,293,420,255,0,0,0,,18.772933643661244,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,12,calibration,True,,False,monthly,12,1.0,1.5856064516129045,101,101,620,101,0,0,0,,12.4,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500009,nonparametric,monthly,12,validation,True,,False,monthly,12,1.0,1.5856064516129045,101,101,434,85,0,0,0,,30.8739882587246,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,01,calibration,True,,False,monthly,01,1.0,2.2205999999999984,32,32,620,32,0,0,0,,87.2,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,01,validation,True,,False,monthly,01,1.0,2.2205999999999984,32,32,434,30,0,0,0,,254.50024982966153,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,02,calibration,True,,False,monthly,02,1.0,2.3422548672566377,49,49,565,49,0,0,0,,43.3,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,02,validation,True,,False,monthly,02,1.0,2.3422548672566377,49,49,395,34,0,0,0,,42.723609619555035,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,03,calibration,True,,False,monthly,03,1.0,2.0918645161290326,68,68,620,68,0,0,0,,79.0,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,03,validation,True,,False,monthly,03,1.0,2.0918645161290326,68,68,434,57,0,0,0,,113.82300423565654,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,04,calibration,True,,False,monthly,04,1.0,1.8047766666666665,82,82,600,82,0,0,0,,65.3,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,04,validation,True,,False,monthly,04,1.0,1.8047766666666665,82,82,420,90,0,0,0,,26.87610326088663,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,05,calibration,True,,False,monthly,05,1.0,1.9168806451612905,182,182,620,182,0,0,0,,197.3,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,05,validation,True,,False,monthly,05,1.0,1.9168806451612905,182,182,434,124,0,0,0,,80.29349239009728,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,06,calibration,True,,False,monthly,06,1.0,9.448741666666665,205,205,600,205,0,0,0,,43.7,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,06,validation,True,,False,monthly,06,1.0,9.448741666666665,205,205,420,143,0,0,0,,119.6346559809653,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,07,calibration,True,,False,monthly,07,1.0,8.892941935483881,228,228,620,228,0,0,0,,52.2,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,07,validation,True,,False,monthly,07,1.0,8.892941935483881,228,228,434,188,0,0,0,,51.119201270151436,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,08,calibration,True,,False,monthly,08,1.0,6.740199999999999,248,248,620,248,0,0,0,,41.8,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,08,validation,True,,False,monthly,08,1.0,6.740199999999999,248,248,434,154,0,0,0,,48.92120029018846,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,09,calibration,True,,False,monthly,09,1.0,7.9732400000000005,216,216,600,216,0,0,0,,57.5,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,09,validation,True,,False,monthly,09,1.0,7.9732400000000005,216,216,420,138,0,0,0,,44.72422543203745,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,10,calibration,True,,False,monthly,10,1.0,2.93919193548387,257,257,620,257,0,0,0,,296.9,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,10,validation,True,,False,monthly,10,1.0,2.93919193548387,257,257,434,273,0,0,0,,294.179468144243,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,11,calibration,True,,False,monthly,11,1.0,2.1115800000000005,129,129,600,129,0,0,0,,240.1,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,11,validation,True,,False,monthly,11,1.0,2.1115800000000005,129,129,420,127,0,0,0,,205.6679701250868,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,12,calibration,False,"insufficient wet days obs=23, model=23",True,annual,all,1.0,2.3201854838709672,23,23,620,3,0,0,0,,4.205739597568446,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500201,nonparametric,monthly,12,validation,False,"insufficient wet days obs=23, model=23",True,annual,all,1.0,2.3201854838709672,23,23,434,2,0,0,0,,4.453663647715692,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500202,nonparametric,monthly,01,calibration,False,"insufficient wet days obs=17, model=17",True,annual,all,1.0,2.780438709677419,17,17,620,44,3,0,0,,16.988863636363636,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500202,nonparametric,monthly,01,validation,False,"insufficient wet days obs=17, model=17",True,annual,all,1.0,2.780438709677419,17,17,434,45,0,0,0,,24.22996058265453,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500202,nonparametric,monthly,02,calibration,False,"insufficient wet days obs=27, model=27",True,annual,all,1.0,2.888047787610619,27,27,565,69,4,0,0,,20.74057971014492,,,,,,,,,,
QDM_NP_monthly,ACCESS-ESM1-5,500202,nonparametric,monthly,02,validation,False,"insufficient wet days obs=27, model=27",True,annual,all,1.0,2.888047787610619,27,27,395,44,0,0,0,,19.247724760623445,,,,,,,,,,
