Dataset,Model,Scenario,Station,Year,n_expected_days,n_observed_records,n_valid,completeness_pct,missing_days,status
Future,EC-Earth3,SSP2-4.5,351001,2025,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2026,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2027,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2028,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2029,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2030,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2031,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2032,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2033,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2034,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2035,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2036,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2037,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2038,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2039,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2040,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2041,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2042,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2043,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2044,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2045,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2046,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2047,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2048,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2049,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351001,2050,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2021,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2022,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2023,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2024,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2025,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2026,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2027,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2028,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2029,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2030,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2031,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2032,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2033,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2034,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2035,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2036,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2037,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2038,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2039,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2040,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2041,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2042,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2043,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2044,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2045,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2046,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2047,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2048,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2049,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351002,2050,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2021,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2022,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2023,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2024,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2025,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2026,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2027,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2028,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2029,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2030,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2031,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2032,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2033,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2034,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2035,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2036,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2037,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2038,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2039,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2040,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2041,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2042,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2043,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2044,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2045,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2046,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2047,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2048,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2049,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351003,2050,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2021,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2022,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2023,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2024,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2025,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2026,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2027,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2028,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2029,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2030,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2031,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2032,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2033,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2034,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2035,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2036,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2037,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2038,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2039,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2040,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2041,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2042,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2043,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2044,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2045,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2046,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2047,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2048,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2049,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351004,2050,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2021,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2022,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2023,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2024,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2025,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2026,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2027,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2028,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2029,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2030,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2031,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2032,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2033,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2034,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2035,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2036,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2037,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2038,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2039,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2040,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2041,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2042,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2043,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2044,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2045,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2046,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2047,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2048,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2049,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351005,2050,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2021,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2022,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2023,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2024,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2025,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2026,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2027,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2028,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2029,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2030,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2031,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2032,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2033,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2034,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2035,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2036,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2037,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2038,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2039,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2040,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2041,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2042,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2043,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2044,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2045,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2046,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2047,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2048,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2049,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351006,2050,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2021,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2022,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2023,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2024,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2025,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2026,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2027,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2028,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2029,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2030,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2031,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2032,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2033,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2034,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2035,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2036,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2037,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2038,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2039,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2040,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2041,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2042,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2043,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2044,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2045,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2046,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2047,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2048,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2049,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351007,2050,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2021,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2022,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2023,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2024,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2025,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2026,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2027,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2028,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2029,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2030,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2031,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2032,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2033,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2034,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2035,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2036,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2037,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2038,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2039,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2040,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2041,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2042,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2043,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2044,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2045,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2046,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2047,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2048,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2049,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351008,2050,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2021,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2022,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2023,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2024,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2025,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2026,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2027,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2028,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2029,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2030,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2031,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2032,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2033,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2034,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2035,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2036,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2037,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2038,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2039,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2040,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2041,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2042,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2043,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2044,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2045,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2046,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2047,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2048,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2049,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351009,2050,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2021,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2022,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2023,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2024,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2025,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2026,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2027,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2028,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2029,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2030,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2031,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2032,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2033,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2034,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2035,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2036,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2037,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2038,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2039,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2040,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2041,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2042,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2043,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2044,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2045,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2046,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2047,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2048,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2049,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351010,2050,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2021,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2022,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2023,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2024,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2025,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2026,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2027,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2028,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2029,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2030,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2031,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2032,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2033,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2034,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2035,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2036,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2037,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2038,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2039,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2040,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2041,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2042,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2043,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2044,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2045,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2046,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2047,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2048,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2049,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351011,2050,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351012,2021,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351012,2022,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351012,2023,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351012,2024,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351012,2025,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351012,2026,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351012,2027,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351012,2028,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351012,2029,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351012,2030,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351012,2031,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351012,2032,366,366,366,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351012,2033,365,365,365,100.0,0,OK
Future,EC-Earth3,SSP2-4.5,351012,2034,365,365,365,100.0,0,OK
